year,month,day,service,operation,hour,status,sum,amount,min,max,sumsqr
2015,1,15,MemberService,FindMembersByName,14,success,701.434,86,4.238,11.295,6116.53731
2015,1,15,MemberService,FindMembersByName,15,success,762.9290000000001,96,3.972,11.87,6555.344109
2015,1,15,MemberService,FindMembersByName,16,success,602.671,76,3.994,11.64,5145.364419
2015,1,15,MemberService,FindMembersByName,17,success,666.53,86,4.133,11.74,5605.417783999999
2015,1,15,MemberService,FindMembersByName,18,success,70.24100000000001,14,3.125,6.767,375.514393
2015,1,15,MemberService,FindMembersByName,19,success,43.363,9,3.467,6.811,219.42257900000004
2015,1,15,MemberService,FindMembersByName,20,success,81.99999999999999,17,3.153,6.97,415.885544
2015,1,15,MemberService,FindMembersByName,21,success,63.790000000000006,12,3.798,6.131,344.47196399999996
2015,1,15,MemberService,FindMembersByName,22,success,91.68799999999999,18,3.282,6.708,490.052242
2015,1,15,MemberService,FindMembersByName,23,success,87.66600000000001,16,3.563,6.95,496.37215399999997
2015,1,15,MemberService,GetMemberById,0,success,257.362,52,3.153,6.887,1346.6805200000001
2015,1,15,MemberService,GetMemberById,1,success,267.71500000000003,55,3.123,6.99,1376.1956569999998
2015,1,15,MemberService,GetMemberById,2,success,231.494,47,3.141,6.964,1191.616024
2015,1,15,MemberService,GetMemberById,3,success,211.09199999999998,42,3.135,6.98,1114.5078780000001
2015,1,15,MemberService,GetMemberById,4,success,212.71699999999998,45,3.302,6.751,1045.9625310000001
2015,1,15,MemberService,GetMemberById,5,success,289.96999999999997,59,3.183,6.977,1498.524924
2015,1,15,MemberService,GetMemberById,6,success,523.221,103,3.161,6.996,2793.4039930000004
2015,1,15,MemberService,GetMemberById,7,success,465.37800000000004,99,3.104,6.969,2321.513832
2015,1,15,MemberService,GetMemberById,8,success,493.131,95,3.179,6.995,2693.8521189999997
2015,1,15,MemberService,GetMemberById,9,success,575.933,114,3.121,6.971,3064.301203
2015,1,15,MemberService,GetMemberById,10,success,468.11899999999997,91,3.171,6.953,2523.068251
2015,1,15,MemberService,GetMemberById,11,success,541.3799999999999,106,3.191,6.974,2887.975656
2015,1,15,MemberService,GetMemberById,12,failure,2214.475,184,5.384,18.53,29591.23648700001
2015,1,15,MemberService,GetMemberById,12,success,1488.0819999999999,119,5.366,18.385,20247.743270000003
2015,1,15,MemberService,GetMemberById,13,success,2264.739,304,3.926,11.96,18335.919994999997
2015,1,15,MemberService,GetMemberById,14,success,2291.737,292,3.915,11.98,19357.148757000003
2015,1,15,MemberService,GetMemberById,15,success,2202.7380000000003,288,3.931,11.61,18204.958626
2015,1,15,MemberService,GetMemberById,16,success,2080.221,267,3.948,11.99,17450.301663
2015,1,15,MemberService,GetMemberById,17,success,2134.31,279,3.927,11.8,17704.860388
2015,1,15,MemberService,GetMemberById,18,success,244.708,50,3.114,6.857,1265.8538199999998
2015,1,15,MemberService,GetMemberById,19,success,254.001,50,3.147,6.98,1353.2751930000002
2015,1,15,MemberService,GetMemberById,20,success,253.21200000000002,50,3.163,6.89,1357.413134
2015,1,15,MemberService,GetMemberById,21,success,280.461,55,3.28,6.926,1484.745801
2015,1,15,MemberService,GetMemberById,22,success,218.904,43,3.326,6.974,1166.879222
2015,1,15,MemberService,GetMemberById,23,success,267.327,52,3.114,6.87,1439.037417
2015,1,15,MemberService,updateMember,0,success,29.010999999999996,6,3.843,5.697,143.578853
2015,1,15,MemberService,updateMember,1,success,37.676,7,3.374,6.913,213.54677
2015,1,15,MemberService,updateMember,2,success,6.348,2,3.157,3.191,20.14913
2015,1,15,MemberService,updateMember,3,success,20.65,5,3.102,5.157,88.104514
2015,1,15,MemberService,updateMember,4,success,41.007999999999996,8,3.547,6.968,218.76444199999997
2015,1,15,MemberService,updateMember,5,success,52.571,10,3.129,6.9,293.571129
2015,1,15,MemberService,updateMember,6,success,74.62100000000001,15,3.199,6.878,388.6338150000001
2015,1,15,MemberService,updateMember,7,success,74.557,16,3.141,6.285,363.74257700000004
2015,1,15,MemberService,updateMember,8,success,106.55699999999999,21,3.3,6.274,558.246787
2015,1,15,MemberService,updateMember,9,success,55.25,11,3.25,6.985,292.163876
2015,1,15,MemberService,updateMember,10,success,65.006,11,4.156,6.75,392.576216
2015,1,15,MemberService,updateMember,11,success,65.625,13,3.286,6.99,354.35913500000004
2015,1,15,MemberService,updateMember,12,failure,359.416,30,5.45,18.384,4789.420282
2015,1,15,MemberService,updateMember,12,success,188.14499999999998,17,6.716,17.798,2299.461983
2015,1,15,MemberService,updateMember,13,success,378.17900000000003,49,3.94,11.86,3157.036465
2015,1,15,MemberService,updateMember,14,success,386.8550000000001,47,4.315,11.42,3338.621657
2015,1,15,MemberService,updateMember,15,success,354.081,43,4.132,11.35,3170.921439
2015,1,15,MemberService,updateMember,16,success,390.35,50,4.309,11.486,3293.1493880000003
2015,1,15,MemberService,updateMember,17,success,297.91700000000003,39,3.902,11.305,2482.966063
2015,1,15,MemberService,updateMember,18,success,74.401,15,3.234,6.841,387.001119
2015,1,15,MemberService,updateMember,19,success,44.096000000000004,9,3.668,6.839,223.79791000000003
2015,1,15,MemberService,updateMember,20,success,16.891,3,4.378,6.57,97.651033
2015,1,15,MemberService,updateMember,21,success,20.19,5,3.175,5.213,83.9789
2015,1,15,MemberService,updateMember,22,success,43.773,9,3.402,6.86,230.23398500000002
2015,1,15,MemberService,updateMember,23,success,41.693,8,3.507,6.73,225.596359
2015,1,16,AccountService,GetAccountDetail,0,success,175.04400000000004,35,3.2,6.86,917.714876
2015,1,16,AccountService,GetAccountDetail,1,success,107.595,21,3.48,6.738,572.5644050000001
2015,1,16,AccountService,GetAccountDetail,2,success,193.853,39,3.169,6.902,1006.0208470000001
2015,1,16,AccountService,GetAccountDetail,3,success,117.044,22,3.405,6.682,643.3010220000001
2015,1,16,AccountService,GetAccountDetail,4,success,187.57300000000004,36,3.12,6.94,1023.842617
2015,1,16,AccountService,GetAccountDetail,5,success,182.388,37,3.114,6.889,946.726704
2015,1,16,AccountService,GetAccountDetail,6,success,429.235,87,3.106,6.988,2245.3393370000003
2015,1,16,AccountService,GetAccountDetail,7,success,369.92699999999996,72,3.205,6.903,1986.7246989999999
2015,1,16,AccountService,GetAccountDetail,8,success,421.203,80,3.207,6.998,2318.6123070000003
2015,1,16,AccountService,GetAccountDetail,9,success,366.548,73,3.121,6.988,1920.634018
2015,1,16,AccountService,GetAccountDetail,10,success,392.437,77,3.106,6.948,2098.287415
2015,1,16,AccountService,GetAccountDetail,11,success,367.054,71,3.157,6.99,1986.140426
2015,1,16,AccountService,GetAccountDetail,12,failure,1610.8,140,5.439,18.193,20491.33898
2015,1,16,AccountService,GetAccountDetail,12,success,1006.249,81,5.371,18.463,13823.111545
2015,1,16,AccountService,GetAccountDetail,13,success,1691.2389999999998,220,3.905,11.86,14026.224799
2015,1,16,AccountService,GetAccountDetail,14,success,1577.1539999999998,205,3.919,11.7,13145.278447999997
2015,1,16,AccountService,GetAccountDetail,15,success,1469.7699999999998,184,3.906,11.83,12611.63199
2015,1,16,AccountService,GetAccountDetail,16,success,1584.011,204,3.917,11.92,13363.506717
2015,1,16,AccountService,GetAccountDetail,17,success,1443.5910000000001,190,3.917,11.98,11931.772089000002
2015,1,16,AccountService,GetAccountDetail,18,success,126.655,25,3.171,6.81,676.079431
2015,1,16,AccountService,GetAccountDetail,19,success,131.43399999999997,28,3.225,6.953,668.1621299999999
2015,1,16,AccountService,GetAccountDetail,20,success,166.738,31,3.26,6.993,939.9585040000001
2015,1,16,AccountService,GetAccountDetail,21,success,206.625,43,3.187,6.9,1045.555765
2015,1,16,AccountService,GetAccountDetail,22,success,174.214,37,3.125,6.835,861.297688
2015,1,16,AccountService,GetAccountDetail,23,success,163.83800000000002,33,3.177,6.964,863.42106
2015,1,16,AccountService,GetAccounts,0,success,67.589,14,3.504,6.522,336.585335
2015,1,16,AccountService,GetAccounts,1,success,113.933,21,3.25,6.892,645.209779
2015,1,16,AccountService,GetAccounts,2,success,132.446,25,3.127,6.993,733.5491720000001
2015,1,16,AccountService,GetAccounts,3,success,69.87700000000001,14,3.389,6.947,366.10476500000004
2015,1,16,AccountService,GetAccounts,4,success,125.34599999999999,26,3.191,6.857,632.9787439999999
2015,1,16,AccountService,GetAccounts,5,success,43.937,8,3.24,6.849,251.193751
2015,1,16,AccountService,GetAccounts,6,success,128.888,26,3.197,6.919,678.7152400000001
2015,1,16,AccountService,GetAccounts,7,success,169.187,32,3.326,6.99,937.023303
2015,1,16,AccountService,GetAccounts,8,success,137.61,26,3.431,6.958,756.681886
2015,1,16,AccountService,GetAccounts,9,success,222.514,43,3.106,7,1214.909696
2015,1,16,AccountService,GetAccounts,10,success,187.301,37,3.143,6.96,997.419981
2015,1,16,AccountService,GetAccounts,11,success,208.94899999999998,41,3.203,6.79,1125.050111
2015,1,16,AccountService,GetAccounts,12,failure,732.127,65,5.397,18.3,9078.199713
2015,1,16,AccountService,GetAccounts,12,success,456.92699999999996,38,5.334,17.996,5966.0947209999995
2015,1,16,AccountService,GetAccounts,13,success,796.284,97,3.938,11.96,7056.308396
2015,1,16,AccountService,GetAccounts,14,success,739.5609999999999,96,3.996,11.67,6177.022030999999
2015,1,16,AccountService,GetAccounts,15,success,745.779,98,3.952,11.49,6169.968725000001
2015,1,16,AccountService,GetAccounts,16,success,771.341,101,3.91,11.494,6444.149877
2015,1,16,AccountService,GetAccounts,17,success,931.9400000000002,118,4.124,11.9,7912.585678
2015,1,16,AccountService,GetAccounts,18,success,109.515,22,3.135,6.961,569.891831
2015,1,16,AccountService,GetAccounts,19,success,52.116,11,3.32,6.11,255.18986
2015,1,16,AccountService,GetAccounts,20,success,83.86299999999999,18,3.227,6.995,410.00895699999995
2015,1,16,AccountService,GetAccounts,21,success,62.943,13,3.42,6.543,319.828499
2015,1,16,AccountService,GetAccounts,22,success,114.04800000000002,23,3.117,6.908,591.3411319999999
2015,1,16,AccountService,GetAccounts,23,success,51.44799999999999,10,3.48,6.679,277.085076
2015,1,16,AccountService,TransferFunds,0,success,25.939999999999998,6,3.175,5.585,117.950152
2015,1,16,AccountService,TransferFunds,1,success,43.43300000000001,8,3.712,6.753,245.790931
2015,1,16,AccountService,TransferFunds,2,success,46.45100000000001,9,3.765,6.68,248.420539
2015,1,16,AccountService,TransferFunds,3,success,21.927999999999997,5,3.774,5.57,98.069486
2015,1,16,AccountService,TransferFunds,4,success,16.421,3,4.555,6.258,91.360253
2015,1,16,AccountService,TransferFunds,5,success,36.534,8,3.181,6.831,177.81550800000002
2015,1,16,AccountService,TransferFunds,6,success,25.03,5,3.766,6.201,129.235722
2015,1,16,AccountService,TransferFunds,7,success,88.171,15,4.359,6.88,526.6261890000001
2015,1,16,AccountService,TransferFunds,8,success,77.87800000000001,16,3.195,6.72,393.3838119999999
2015,1,16,AccountService,TransferFunds,9,success,35.463,7,3.847,6.451,184.739557
2015,1,16,AccountService,TransferFunds,10,success,45.925000000000004,10,3.12,6.811,223.069103
2015,1,16,AccountService,TransferFunds,11,success,75.864,14,3.902,6.748,421.72144800000007
2015,1,16,AccountService,TransferFunds,12,failure,202.997,17,6.343,18.121,2659.072215
2015,1,16,AccountService,TransferFunds,12,success,203.58199999999997,18,5.408,18.431,2565.487642
2015,1,16,AccountService,TransferFunds,13,success,231.482,30,3.921,11.48,1923.2062420000004
2015,1,16,AccountService,TransferFunds,14,success,224.55300000000003,29,4.221,11.8,1877.4040169999998
2015,1,16,AccountService,TransferFunds,15,success,313.79699999999997,39,3.952,11.262,2698.222325
2015,1,16,AccountService,TransferFunds,16,success,284.84000000000003,38,4.275,11.265,2277.7779960000003
2015,1,16,AccountService,TransferFunds,17,success,265.167,37,3.952,10.64,2045.055257
2015,1,16,AccountService,TransferFunds,18,success,14.421000000000001,3,4.432,5.554,70.15876500000002
2015,1,16,AccountService,TransferFunds,19,success,18.774,4,3.276,6.3,94.318676
2015,1,16,AccountService,TransferFunds,20,success,21.299999999999997,5,3.673,4.682,91.29676
2015,1,16,AccountService,TransferFunds,21,success,17.292,4,3.843,4.591,75.08474000000001
2015,1,16,AccountService,TransferFunds,22,success,49.644000000000005,10,3.187,6.229,256.166816
2015,1,16,AccountService,TransferFunds,23,success,31.955,6,4.198,6.76,176.474569
2015,1,16,MemberService,FindMembersByName,0,success,74.388,16,3.169,6.807,367.750644
2015,1,16,MemberService,FindMembersByName,1,success,93.07600000000002,17,3.86,6.7,526.746998
2015,1,16,MemberService,FindMembersByName,2,success,65.318,11,4.694,6.897,394.19597600000003
2015,1,16,MemberService,FindMembersByName,3,success,97.424,20,3.131,6.905,496.08350599999994
2015,1,16,MemberService,FindMembersByName,4,success,89.219,17,3.28,6.854,494.665067
2015,1,16,MemberService,FindMembersByName,5,success,127.208,24,3.24,6.822,694.292918
2015,1,16,MemberService,FindMembersByName,6,success,90.60500000000002,19,3.26,6.927,452.975385
2015,1,16,MemberService,FindMembersByName,7,success,178.597,34,3.114,6.952,988.8808710000002
2015,1,16,MemberService,FindMembersByName,8,success,182.35000000000002,36,3.18,6.794,963.944356
2015,1,16,MemberService,FindMembersByName,9,success,132.85,27,3.161,6.815,699.85887
2015,1,16,MemberService,FindMembersByName,10,success,148.007,29,3.336,6.48,777.426845
2015,1,16,MemberService,FindMembersByName,11,success,180.351,37,3.112,6.902,929.424519
2015,1,16,MemberService,FindMembersByName,12,failure,661.7179999999998,54,5.347,18.338,8851.324846000001
2015,1,16,MemberService,FindMembersByName,12,success,438.62,36,6.339,17.634,5794.103448000001
2015,1,16,MemberService,FindMembersByName,13,success,684.971,94,3.976,11.275,5442.231009000001
2015,1,16,MemberService,FindMembersByName,14,success,770.804,99,4.14,11.5,6507.210398
2015,1,16,MemberService,FindMembersByName,15,success,875.784,108,3.903,11.57,7576.11337
2015,1,16,MemberService,FindMembersByName,16,success,815.8700000000001,100,4.251,11.6,7053.856766000001
2015,1,16,MemberService,FindMembersByName,17,success,828.525,108,4.123,11.9,6860.7072069999995
2015,1,16,MemberService,FindMembersByName,18,success,104.717,21,3.643,6.424,536.4423370000001
2015,1,16,MemberService,FindMembersByName,19,success,78.853,16,3.213,6.432,406.753367
2015,1,16,MemberService,FindMembersByName,20,success,75.17500000000001,15,3.1,6.942,403.13181299999997
2015,1,16,MemberService,FindMembersByName,21,success,63.842,12,3.274,6.966,357.219894
2015,1,16,MemberService,FindMembersByName,22,success,113.753,22,3.74,6.958,605.1739610000001
2015,1,16,MemberService,FindMembersByName,23,success,103.465,21,3.114,6.948,535.075639
2015,1,16,MemberService,GetMemberById,0,success,312.785,61,3.165,6.92,1691.8257370000001
2015,1,16,MemberService,GetMemberById,1,success,298.748,63,3.121,6.843,1499.566366
2015,1,16,MemberService,GetMemberById,2,success,276.459,54,3.131,6.97,1485.7450410000001
2015,1,16,MemberService,GetMemberById,3,success,310.01500000000004,60,3.234,6.992,1674.8341170000003
2015,1,16,MemberService,GetMemberById,4,success,301.23299999999995,60,3.119,6.96,1612.913381
2015,1,16,MemberService,GetMemberById,5,success,305.969,61,3,6.99,1622.6984890000003
2015,1,16,MemberService,GetMemberById,6,success,530.322,109,3.104,6.944,2724.043706
2015,1,16,MemberService,GetMemberById,7,success,640.9839999999999,125,3.12,6.969,3459.5788559999996
2015,1,16,MemberService,GetMemberById,8,success,534.338,104,3.131,6.94,2890.1571759999997
2015,1,16,MemberService,GetMemberById,9,success,474.765,94,3.136,6.963,2519.729609
2015,1,16,MemberService,GetMemberById,10,success,619.528,124,3.121,6.99,3247.642712
2015,1,16,MemberService,GetMemberById,11,success,595.106,122,3.102,6.971,3051.6617780000006
2015,1,16,MemberService,GetMemberById,12,failure,2616.5799999999995,210,5.376,18.97,35468.167574
2015,1,16,MemberService,GetMemberById,12,success,1669.776,140,5.334,18.475,21906.614434
2015,1,16,MemberService,GetMemberById,13,success,2791.477,354,3.93,11.9,23809.099269
2015,1,16,MemberService,GetMemberById,14,success,2678.834,340,3.909,11.9,22722.910060000002
2015,1,16,MemberService,GetMemberById,15,success,2362.6620000000003,303,3.902,11.95,19800.08197
2015,1,16,MemberService,GetMemberById,16,success,2753.025,348,3.943,11.93,23510.281559000003
2015,1,16,MemberService,GetMemberById,17,success,2648.9100000000003,344,3.938,11.9,22154.122288
2015,1,16,MemberService,GetMemberById,18,success,345.29999999999995,69,3.127,6.908,1797.667492
2015,1,16,MemberService,GetMemberById,19,success,290.98900000000003,60,3.205,6.91,1485.7613549999999
2015,1,16,MemberService,GetMemberById,20,success,307.30199999999996,61,3.16,6.974,1637.8821619999999
2015,1,16,MemberService,GetMemberById,21,success,295.112,57,3.1,6.971,1614.9690420000004
2015,1,16,MemberService,GetMemberById,22,success,315.91999999999996,63,3.155,6.961,1686.01924
